"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14875","SCB DE – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14758","CySEC FR – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14341","ASIC EN – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14220","SCB RU – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14499","SCA AR – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14302","CySEC DE – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14902","FCA EN – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","13910","CySEC EN – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","13178","SCB FR – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14205","CySEC IT – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14870","SCA EN – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14880","SCB AR – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14508","CySEC NL – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","13771","SCB EN – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","14632","CySEC PL – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
"","9776","authentication","setup","2026-02-17","passed","2026-02-17","","auth.setup.js","",""
"","14171","CySEC RO – Main Page, ""Sign up - For Learner""","authorized","2026-02-17","passed","2026-02-17","","main_page/main_page.spec.js","",""
