"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6268","ASIC EN – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6658","CySEC DE – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6321","SCA EN – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6314","CySEC IT – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6247","SCB FR – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","7005","CySEC RO – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6397","CySEC FR – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","9114","SCB RU – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","5719","SCB AR – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6179","CySEC EN – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","9514","SCB DE – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","5614","CySEC PL – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6447","SCA AR – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","7296","FCA EN – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6238","CySEC NL – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
"","6361","SCB EN – Margin Calls: Create your account - un","chromium","2026-01-24","passed","2026-01-24","","trading_page/margin_calls.spec.js","",""
