"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5539","CySEC EN – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","12032","ASIC EN – Main Page, ""Buy link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5691","ASIC EN – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5818","SCA EN – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","11405","CySEC RO – Main Page, ""Sell link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5285","CySEC NL – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-10","failed","2026-03-10","","main_page/main_page.spec.js","",""
"","6075","CySEC IT – Main Page, ""Create your account - Ready""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5451","SCB FR – Main Page, ""Create your account - Ready""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","6086","SCB RU – Main Page, ""Create your account - Ready""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5400","SCA AR – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5287","SCB FR – Main Page, ""Try demo""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","6085","CySEC IT – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5957","SCB RU – Main Page, ""Try demo""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5532","SCB EN – Main Page, ""Sign up""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5523","ASIC EN – Main Page, ""Try demo""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5801","CySEC PL – Main Page, ""Sign up""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","6399","SCB EN – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5969","SCB FR – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","10910","FCA EN – Main Page, ""Buy link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5614","CySEC FR – Main Page, ""Create your account - Ready""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5500","CySEC NL – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5721","FCA EN – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5937","SCA AR – Main Page, ""Create your account - Ready""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","25011","SCB DE – Main Page, ""Sell link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5612","FCA EN – Main Page, ""Sign up""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","10311","SCB RU – Main Page, ""Buy link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","10840","CySEC PL – Main Page, ""Sell link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5615","SCA AR – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","10800","SCA AR – Main Page, ""Sell link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5991","SCB EN – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5299","CySEC FR – Main Page, ""Sign up""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","11302","SCA EN – Main Page, ""Buy link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5117","SCB RU – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","4952","SCB AR – Main Page, ""Try demo""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","11268","ASIC EN – Main Page, ""Sell link""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5698","FCA EN – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-10","passed","2026-03-10","","main_page/main_page.spec.js","",""
"","5262","CySEC DE – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-10","failed","2026-03-10","","main_page/main_page.spec.js","",""
