"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5070","CySEC NL – Main Page, ""Sign up- Why Capital"" - un","chromium","2026-01-20","failed","2026-01-20","","main_page/main_page.spec.js","",""
"","4564","CySEC DE – Main Page, ""Sign up"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4667","CySEC NL – Main Page, ""Create your account - Ready"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","8080","CySEC PL – Main Page, ""Buy link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5044","ASIC EN – Main Page, ""Sign up - For Learner"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4519","SCB FR – Main Page, ""Try demo - For Learner"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4504","CySEC DE – Main Page, ""Try demo"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5095","SCB FR – Main Page, ""Sign up"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4678","CySEC IT – Main Page, ""Sign up"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4700","CySEC FR – Main Page, ""Try demo"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","7674","CySEC NL – Main Page, ""Sell link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5042","CySEC DE – Main Page, ""Create your account - Ready"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4619","SCA EN – Main Page, ""Create your account - Ready"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4603","SCB RU – Main Page, ""Try demo"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","7999","CySEC RO – Main Page, ""Sell link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5150","CySEC IT – Main Page, ""Create your account - Ready"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","8151","SCB EN – Main Page, ""Sell link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4665","SCB FR – Main Page, ""Sign up- Why Capital"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4991","SCA EN – Main Page, ""Try demo - For Learner"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","8035","CySEC EN – Main Page, ""Buy link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","8114","CySEC IT – Main Page, ""Buy link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","8475","SCA AR – Main Page, ""Buy link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5025","SCA AR – Main Page, ""Sign up"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5134","CySEC IT – Main Page, ""Sign up - For Learner"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4639","CySEC FR – Main Page, ""Create your account - Ready"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5472","CySEC DE – Main Page, ""Try demo - For Learner"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4970","SCB RU – Main Page, ""Try demo - For Learner"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5068","CySEC FR – Main Page, ""Sign up"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4607","CySEC FR – Main Page, ""Sign up - For Learner"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","8072","SCA AR – Main Page, ""Sell link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4723","SCB DE – Main Page, ""Sign up"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5177","ASIC EN – Main Page, ""Try demo"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4983","CySEC EN – Main Page, ""Create your account - Ready"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4727","SCB FR – Main Page, ""Sign up - For Learner"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5130","SCA EN – Main Page, ""Try demo"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5047","SCB DE – Main Page, ""Try demo"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","7824","CySEC DE – Main Page, ""Buy link"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","5046","CySEC IT – Main Page, ""Sign up- Why Capital"" - un","chromium","2026-01-20","failed","2026-01-20","","main_page/main_page.spec.js","",""
"","5173","CySEC PL – Main Page, ""Try demo"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
"","4703","SCA AR – Main Page, ""Create your account - Ready"" - un","chromium","2026-01-20","passed","2026-01-20","","main_page/main_page.spec.js","",""
