"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9408","SCA_License(EN),Sign Up Form is opened after clicking on the [Sell] button in the block [Our markets] (Trading Instrument), unauthorized user","chromium","Tue Dec 16 11:21:52 EET 2025","passed","Tue Dec 16 11:22:02 EET 2025","Smoke_FCA_License(EN), Main Page > Smoke_SCA_License(EN), Main Page","main_page\main_page.spec.js","",""
"","3225","FCA_license,Sign Up Form is opened on ""Why Capital.com"" page after clicking ""Create account"" button, unauthorized user","chromium","Tue Dec 23 23:47:16 EET 2025","passed","Tue Dec 23 23:47:19 EET 2025","Smoke_FCA_license(EN), Why Capital.com?","about\why_capital_com.spec.js","",""
"","7627","CySEC_license(EN), Sign Up Form is opened on ""MT4"" page after clicking ""Create account"" button, unauthorized user","chromium","Tue Dec 23 23:50:44 EET 2025","passed","Tue Dec 23 23:50:52 EET 2025","CySec_License(EN), MT4 Page","trading\mt4_page.spec.js","",""
"","7212","CySEC_License(EN), The file for installing the application on Mac is downloaded","chromium","Tue Dec 23 23:52:14 EET 2025","passed","Tue Dec 23 23:52:21 EET 2025","CySEC_License(EN, TradingView Page","trading\trading_view.spec.js","",""
"","5818","Sign Up Form is opened after clicking on the [Sell] button in the block [Our markets] (Trading Instrument), unauthorized user","chromium","Tue Dec 16 08:24:21 EET 2025","passed","Tue Dec 16 08:24:26 EET 2025","Main Page, SCA license, EN language","main_page\main_page.spec.js","",""
"","9348","CySEC_License(EN),Sign Up Form is opened after clicking on the [Create your account] button, unauthorized user","chromium","Tue Dec 23 23:50:10 EET 2025","passed","Tue Dec 23 23:50:20 EET 2025","CySec_License(EN), Fraud Prevention Page","trading\fraud_prevention_page.spec.js","",""
"","2247","SCA_License(EN), Sign Up Form is opened after clicking on the [Try demo] button on the banner ""Award-winning trading platform, here in the UAE."", unauthorized user","chromium","Tue Dec 23 23:48:03 EET 2025","passed","Tue Dec 23 23:48:05 EET 2025","Smoke_SCA_License(EN), Main Page","main_page\main_page.spec.js","",""
"","8793","Sign Up Form is opened on ""Why Capital.com"" page after clicking ""Create your account"" button, unauthorized user","chromium","Fri Dec 12 19:36:37 EET 2025","passed","Fri Dec 12 19:36:45 EET 2025","About Menu Section","about.spec.js","",""
"","2545","Sign Up Form is opened after clicking on the [Create your account] button, unauthorized user","chromium","Mon Dec 15 12:56:28 EET 2025","passed","Mon Dec 15 12:56:30 EET 2025","Is Capital.com safe?","about\client_vulnerability.spec.js","",""
"","2559","SCA_License(EN),Sign Up Form is opened after clicking on the [Create your account] button, unauthorized user","chromium","Tue Dec 23 23:48:24 EET 2025","passed","Tue Dec 23 23:48:26 EET 2025","Smoke_SCA_License(EN), Main Page","main_page\main_page.spec.js","",""
"","7570","CySEC_license(EN), Verify Mt4 Download For Mac from the ""Download MT4"" block, unauthorized user","chromium","Tue Dec 23 23:51:06 EET 2025","passed","Tue Dec 23 23:51:14 EET 2025","CySec_License(EN), MT4 Page","trading\mt4_page.spec.js","",""
"","7247","CySEC_License(EN),Sign Up Form is opened after clicking on the [Try demo] button, unauthorized user","chromium","Tue Dec 23 23:48:57 EET 2025","passed","Tue Dec 23 23:49:04 EET 2025","CySec_License(EN), CFD Calculator Page","trading\cfd_calculator_page.spec.js","",""
"","8168","Smoke_CySEC_License(EN), Verify QR Code from ""CFD trading app"" block","chromium","Tue Dec 23 23:50:27 EET 2025","passed","Tue Dec 23 23:50:35 EET 2025","CySec_License(EN), Mobile apps Page","trading\mobile_apps.spec.js","",""
"","8535","CySEC_License(EN), The site TradingView is opened","chromium","Tue Dec 23 23:53:02 EET 2025","passed","Tue Dec 23 23:53:11 EET 2025","CySEC_License(EN, TradingView Page","trading\trading_view.spec.js","",""
"","7390","CySEC_license(EN), Sign Up Form is opened on ""MT4"" page after clicking ""Open account"" button, unauthorized user","chromium","Thu Dec 18 23:30:16 EET 2025","passed","Thu Dec 18 23:30:24 EET 2025","CySec_License(EN), MT4 Page","trading\mt4_page.spec.js","",""
"","2911","Sign Up Form is opened after clicking on the [Sign Up] button on the banner ""Award-winning trading platform, here in the UAE."", unauthorized user","chromium","Tue Dec 16 08:07:26 EET 2025","passed","Tue Dec 16 08:07:29 EET 2025","Main Page, SCA license, EN language","main_page\main_page.spec.js","",""
"","7553","Sign Up Form is opened after clicking on the [Create your account] button, unauthorized user","chromium","Tue Dec 23 23:46:38 EET 2025","passed","Tue Dec 23 23:46:45 EET 2025","Is Capital.com safe?, FCA license","about\investor_relations.spec.js","",""
"","8314","Sign Up Form is opened after clicking on the [Create your account] button, unauthorized user","chromium","Tue Dec 23 23:45:58 EET 2025","passed","Tue Dec 23 23:46:06 EET 2025","Is Capital.com safe?, FCA license","about\complaints.spec.js","",""
"","12840","Sign Up Form is opened after clicking on the [Create your account] button, unregistered user","chromium","Sun Dec 14 17:28:18 EET 2025","passed","Sun Dec 14 17:28:30 EET 2025","Is Capital.com safe?","about\complaints.spec.js","",""
