"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11260","FCA EN – Mobile Apps, QR Code: CFD trading app","authorized","2026-02-16","passed","2026-02-16","","trading_page/mobile_apps.spec.js","",""
"","15030","SCB RU – All Platforms: Create Account","authorized","2026-02-16","passed","2026-02-16","","trading_page/all_platforms_page.spec.js","",""
"","10088","SCB EN – Mobile Apps, QR Code: Investmate","authorized","2026-02-16","passed","2026-02-16","","trading_page/mobile_apps.spec.js","",""
"","14634","SCA AR – All Platforms: Sign up","authorized","2026-02-16","passed","2026-02-16","","trading_page/all_platforms_page.spec.js","",""
"","15475","CySEC DE – CFD Trading: Sell","authorized","2026-02-16","passed","2026-02-16","","trading_page/cfd_trading_page.spec.js","",""
"","13875","CySEC EN – Trading Page, Try demo account","authorized","2026-02-16","passed","2026-02-16","","trading_page/trading_page.spec.js","",""
"","14317","SCB EN – MT4: Create account","authorized","2026-02-16","passed","2026-02-16","","trading_page/mt4_page.spec.js","",""
"","10009","SCB ZHT – Demo Trading: Verify QR code","authorized","2026-02-16","passed","2026-02-16","","trading_page/demo_trading_page.spec.js","",""
"","14291","SCB EN – MT4, Create your account","authorized","2026-02-16","passed","2026-02-16","","trading_page/mt4_page.spec.js","",""
"","14200","SCB RU – MT4, Download For Mac","authorized","2026-02-16","passed","2026-02-16","","trading_page/mt4_page.spec.js","",""
"","9871","ASIC EN – Trading View, Trading View Link","authorized","2026-02-16","passed","2026-02-16","","trading_page/trading_view.spec.js","",""
"","9769","SCB DE – MT4, Download from App Store","authorized","2026-02-16","passed","2026-02-16","","trading_page/mt4_page.spec.js","",""
"","13861","SCB ZHT – CFD Trading: Try demo","authorized","2026-02-16","passed","2026-02-16","","trading_page/cfd_trading_page.spec.js","",""
"","13720","SCB FR – Demo Trading: Try demo","authorized","2026-02-16","passed","2026-02-16","","trading_page/demo_trading_page.spec.js","",""
"","14074","SCB RU – MT4: Create account","authorized","2026-02-16","passed","2026-02-16","","trading_page/mt4_page.spec.js","",""
