"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6090","SCB RU – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","10817","CySEC IT – Main Page, ""Sell link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5616","SCB DE – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5591","SCA EN – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5315","CySEC NL – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","failed","2026-03-09","","main_page/main_page.spec.js","",""
"","5752","CySEC FR – Main Page, ""Sign up""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5760","SCA EN – Main Page, ""Create your account - Ready""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5103","SCB DE – Main Page, ""Try demo""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5711","SCA AR – Main Page, ""Create your account - Ready""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5367","SCB AR – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6317","CySEC IT – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","failed","2026-03-09","","main_page/main_page.spec.js","",""
"","5244","CySEC FR – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11279","SCA AR – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5729","CySEC RO – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","failed","2026-03-09","","main_page/main_page.spec.js","",""
"","5951","SCB AR – Main Page, ""Sign up""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5448","SCB RU – Main Page, ""Try demo""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11493","CySEC IT – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5848","SCB EN – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6031","SCB DE – Main Page, ""Create your account - Ready""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6018","CySEC FR – Main Page, ""Try demo""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","10356","CySEC RO – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","10694","FCA EN – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6074","CySEC PL – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5391","CySEC RO – Main Page, ""Try demo""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6362","FCA EN – Main Page, ""Sign up""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5424","CySEC DE – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","failed","2026-03-09","","main_page/main_page.spec.js","",""
"","6097","CySEC DE – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5558","CySEC PL – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","10173","SCB FR – Main Page, ""Sell link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6034","CySEC RO – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6112","ASIC EN – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6171","CySEC PL – Main Page, ""Try demo""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5481","CySEC RO – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6043","ASIC EN – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6311","SCB FR – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5568","SCB RU – Main Page, ""Create your account - Ready""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6136","SCB FR – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11393","CySEC FR – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6162","ASIC EN – Main Page, ""Create your account - Ready""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","10935","SCB AR – Main Page, ""Sell link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5839","CySEC FR – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11134","SCB RU – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5492","CySEC NL – Main Page, ""Sign up - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","10659","CySEC EN – Main Page, ""Sell link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11179","CySEC EN – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5442","SCB EN – Main Page, ""Sign up""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11583","SCA EN – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11296","CySEC PL – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5478","CySEC EN – Main Page, ""Try demo - For Learner""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6101","CySEC IT – Main Page, ""Sign up""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5649","SCB EN – Main Page, ""Create your account - Ready""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","10830","SCB EN – Main Page, ""Buy link""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5894","SCB FR – Main Page, ""Try demo""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6206","ASIC EN – Main Page, ""Sign up- Why Capital""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5511","SCA AR – Main Page, ""Try demo""","unauthorized","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
