"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1494","SCB DE – Complaints - un","chromium","2026-01-18","passed","2026-01-18","","about_page/complaints.spec.js","",""
"","1319","SCB EN – Contact us - un","chromium","2026-01-18","passed","2026-01-18","","about_page/contact_us.spec.js","",""
"","1512","SCB AR – Why Capital Com?, ""Create account"" - un","chromium","2026-01-18","passed","2026-01-18","","about_page/why_capital_com.spec.js","",""
"","1466","SCA EN – Contact us - un","chromium","2026-01-18","passed","2026-01-18","","about_page/contact_us.spec.js","",""
"","1484","CySEC EN – Help - un","chromium","2026-01-18","passed","2026-01-18","","about_page/help.spec.js","",""
"","1313","SCB AR – Why Capital Com?, ""Create your account"" - un","chromium","2026-01-18","passed","2026-01-18","","about_page/why_capital_com.spec.js","",""
"","1791","SCA AR – Help - un","chromium","2026-01-18","passed","2026-01-18","","about_page/help.spec.js","",""
"","1132","SCB FR – Why Capital Com?, ""Try demo account"" - un","chromium","2026-01-18","passed","2026-01-18","","about_page/why_capital_com.spec.js","",""
"","1468","ASIC EN – Contact us - un","chromium","2026-01-18","passed","2026-01-18","","about_page/contact_us.spec.js","",""
"","1457","SCB FR – Why Capital Com?, ""Create account"" - un","chromium","2026-01-18","passed","2026-01-18","","about_page/why_capital_com.spec.js","",""
"","1418","CySEC EN – Our Offices - un","chromium","2026-01-18","passed","2026-01-18","","about_page/our_offices.spec.js","",""
"","1415","FCA EN – Why Capital Com?, ""Create account"" - un","chromium","2026-01-18","passed","2026-01-18","","about_page/why_capital_com.spec.js","",""
"","1352","SCB AR – Contact us - un","chromium","2026-01-18","passed","2026-01-18","","about_page/contact_us.spec.js","",""
"","1435","CySEC FR – Client vulnerability - un","chromium","2026-01-18","passed","2026-01-18","","about_page/client_vulnerability.spec.js","",""
"","1316","ASIC EN – Our Offices - un","chromium","2026-01-18","passed","2026-01-18","","about_page/our_offices.spec.js","",""
"","1625","FCA EN – Our Offices - un","chromium","2026-01-18","passed","2026-01-18","","about_page/our_offices.spec.js","",""
"","1848","SCB RU – Complaints - un","chromium","2026-01-18","passed","2026-01-18","","about_page/complaints.spec.js","",""
"","1988","SCA EN – Client vulnerability - un","chromium","2026-01-18","passed","2026-01-18","","about_page/client_vulnerability.spec.js","",""
"","1581","ASIC EN – Help - un","chromium","2026-01-18","passed","2026-01-18","","about_page/help.spec.js","",""
"","1604","CySEC EN – Client vulnerability - un","chromium","2026-01-18","passed","2026-01-18","","about_page/client_vulnerability.spec.js","",""
