"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5586","CySEC IT – CFD Calculator: Try demo- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","5720","SCB RU – CFD Trading: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5879","SCB AR – CFD Calculator: Try demo- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","5561","CySEC RO – CFD Trading: Create your account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5673","SCB RU – Demo Trading: Create your account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
"","6016","CySEC EN – CFD Calculator: Sign up - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","9129","CySEC EN – CFD Trading: Sell - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5319","SCB RU – CFD Calculator: Trade now- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","5509","CySEC FR – CFD Trading: Try demo - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5036","SCB FR – CFD Calculator: Trade now- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","5721","CySEC FR – CFD Calculator: Sign up - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","6179","FCA EN – CFD Trading: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","6686","CySEC PL – CFD Calculator: Sign up - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","9171","CySEC EN – CFD Trading: Buy - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5493","SCB AR – Demo Trading: Verify QR code- un","chromium","2026-01-23","failed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
"","9440","CySEC RO – CFD Trading: Sell - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5537","SCB DE – Demo Trading: Try demo - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
"","5896","SCA AR – CFD Calculator: Trade now- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","5600","SCB FR – All Platforms: Sign up - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","6285","CySEC PL – All Platforms: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","5688","CySEC PL – CFD Calculator: Sign up - How to start- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","5541","ASIC EN – CFD Calculator: Sign up - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","6188","CySEC NL – CFD Trading: Try demo - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","6060","SCB FR – CFD Trading: Try demo - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","6002","ASIC EN – CFD Calculator: Trade now- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","9786","ASIC EN – CFD Trading: Buy - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","9701","SCB AR – CFD Trading: Buy - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","8830","SCB FR – All Platforms: Try demo account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","6151","CySEC FR – All Platforms: Sign up - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","5802","SCB EN – Demo Trading: Try demo - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
"","6109","SCB AR – All Platforms: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","5583","SCB FR – Demo Trading: Try demo - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
"","6190","SCA AR – Demo Trading: Create your account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
"","5175","ASIC EN – CFD Calculator: Sign up - How to start- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","9591","SCB AR – CFD Trading: Sell - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5878","SCB AR – CFD Trading: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","9546","CySEC RO – CFD Trading: Buy - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5719","SCB DE – All Platforms: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","5943","ASIC EN – All Platforms: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","6149","CySEC IT – CFD Trading: Try demo - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","6363","CySEC NL – All Platforms: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","13256","CySEC IT – CFD Trading: Sell - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","6489","SCA AR – All Platforms: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","6054","CySEC RO – All Platforms: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","5747","CySEC EN – CFD Calculator: Trade now- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_calculator_page.spec.js","",""
"","5561","CySEC EN – CFD Trading: Create your account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/cfd_trading_page.spec.js","",""
"","5913","SCB DE – Demo Trading: Create your account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
"","6372","CySEC FR – All Platforms: Create Account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/all_platforms_page.spec.js","",""
"","6970","CySEC IT – Demo Trading: Verify QR code- un","chromium","2026-01-23","passed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
"","5883","FCA EN – Demo Trading: Create your account - un","chromium","2026-01-23","passed","2026-01-23","","trading_page/demo_trading_page.spec.js","",""
