"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8884","CySEC RO – Client vulnerability - un","chromium","2026-02-02","passed","2026-02-02","","about_page/client_vulnerability.spec.js","",""
"","9120","SCA EN – Why Capital Com?, ""Create your account"" - un","chromium","2026-02-02","passed","2026-02-02","","about_page/why_capital_com.spec.js","",""
"","9162","CySEC EN – Why Capital Com?, ""Create your account"" - un","chromium","2026-02-02","passed","2026-02-02","","about_page/why_capital_com.spec.js","",""
"","8892","SCB AR – Is Capital Com Safe? - un","chromium","2026-02-02","passed","2026-02-02","","about_page/is_capital_com_safe.spec.js","",""
"","9190","SCB EN – Help - un","chromium","2026-02-02","passed","2026-02-02","","about_page/help.spec.js","",""
"","8881","CySEC IT – Contact us - un","chromium","2026-02-02","passed","2026-02-02","","about_page/contact_us.spec.js","",""
"","9533","SCB DE – Complaints - un","chromium","2026-02-02","passed","2026-02-02","","about_page/complaints.spec.js","",""
"","10237","SCA AR – Client vulnerability - un","chromium","2026-02-02","passed","2026-02-02","","about_page/client_vulnerability.spec.js","",""
"","9220","CySEC DE – Contact us - un","chromium","2026-02-02","passed","2026-02-02","","about_page/contact_us.spec.js","",""
"","9779","CySEC RO – Why Capital Com?, ""Create your account"" - un","chromium","2026-02-02","passed","2026-02-02","","about_page/why_capital_com.spec.js","",""
"","9667","CySEC NL – Our Offices - un","chromium","2026-02-02","passed","2026-02-02","","about_page/our_offices.spec.js","",""
"","10187","FCA EN – Complaints - un","chromium","2026-02-02","passed","2026-02-02","","about_page/complaints.spec.js","",""
"","11453","CySEC IT – Why Capital Com?, ""Create account"" - un","chromium","2026-02-02","passed","2026-02-02","","about_page/why_capital_com.spec.js","",""
"","9945","CySEC IT – Client vulnerability - un","chromium","2026-02-02","passed","2026-02-02","","about_page/client_vulnerability.spec.js","",""
"","9270","SCB DE – Client vulnerability - un","chromium","2026-02-02","passed","2026-02-02","","about_page/client_vulnerability.spec.js","",""
"","8663","SCB AR – Help - un","chromium","2026-02-02","passed","2026-02-02","","about_page/help.spec.js","",""
"","9011","SCA EN – Contact us - un","chromium","2026-02-02","passed","2026-02-02","","about_page/contact_us.spec.js","",""
"","9591","ASIC EN – Complaints - un","chromium","2026-02-02","passed","2026-02-02","","about_page/complaints.spec.js","",""
"","8716","FCA EN – Why Capital Com?, ""Try demo account"" - un","chromium","2026-02-02","passed","2026-02-02","","about_page/why_capital_com.spec.js","",""
"","8820","SCB DE – Why Capital Com?, ""Create account"" - un","chromium","2026-02-02","passed","2026-02-02","","about_page/why_capital_com.spec.js","",""
"","9103","SCA EN – Investor Relations - un","chromium","2026-02-02","passed","2026-02-02","","about_page/investor_relations.spec.js","",""
"","9792","SCA AR – Complaints - un","chromium","2026-02-02","passed","2026-02-02","","about_page/complaints.spec.js","",""
"","9410","SCB EN – Investor Relations - un","chromium","2026-02-02","passed","2026-02-02","","about_page/investor_relations.spec.js","",""
"","9375","CySEC DE – Why Capital Com?, ""Try demo account"" - un","chromium","2026-02-02","passed","2026-02-02","","about_page/why_capital_com.spec.js","",""
"","9915","ASIC EN – Contact us - un","chromium","2026-02-02","passed","2026-02-02","","about_page/contact_us.spec.js","",""
"","9185","SCB FR – Client vulnerability - un","chromium","2026-02-02","passed","2026-02-02","","about_page/client_vulnerability.spec.js","",""
"","8798","ASIC EN – Help - un","chromium","2026-02-02","passed","2026-02-02","","about_page/help.spec.js","",""
