"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6572","SCA AR – MT4: Sign up, Why Choose","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","6242","CySEC RO – Trading Page, Try demo account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/trading_page.spec.js","",""
"","6550","CySEC RO – Fraud Prevention: Create your account","unauthorized","2026-02-15","failed","2026-02-15","","trading_page/fraud_prevention_page.spec.js","",""
"","6421","SCA EN – MT4, Create account: Three Steps","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","7860","SCB ZHT – Demo Trading: Try demo","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/demo_trading_page.spec.js","",""
"","8502","CySEC PL – Web Platform, Verify QR Code","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/web_platform_page.spec.js","",""
"","13460","FCA EN – CFD Trading: Buy","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","7623","CySEC EN – All Platforms: Sign up","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/all_platforms_page.spec.js","",""
"","6816","CySEC DE – CFD Calculator: Sign up - How to start","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","13231","SCB ZHT – CFD Trading: Sell","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","8787","SCB AR – MT4, Download Google Play","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","6956","CySEC FR – CFD Calculator: Trade now","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","6405","SCB RU – Web Platform, Create account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/web_platform_page.spec.js","",""
"","6891","ASIC EN – CFD Calculator: Sign up - How to start","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","8498","SCB EN – Mobile Apps, QR Code: Investmate","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mobile_apps.spec.js","",""
"","6882","CySEC PL – MT4, Create account: Three Steps","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","7002","CySEC EN – MT4, Create account: Three Steps","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","9667","CySEC DE – Mobile Apps, QR Code: CFD trading app","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mobile_apps.spec.js","",""
"","6858","CySEC EN – MT4: Open account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","0","SCA EN – Trading View, Sign Up: Why choose Capital.com?","unauthorized","2026-02-15","skipped","2026-02-15","","trading_page/trading_view.spec.js","",""
"","6623","SCB FR – Trading Page, Create account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/trading_page.spec.js","",""
"","6861","CySEC RO – MT4: Open account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","6796","ASIC EN – Trading Page, Try demo account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/trading_page.spec.js","",""
"","7440","SCB AR – CFD Calculator: Trade now","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","11276","SCA EN – Trading View, Launch Browser","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/trading_view.spec.js","",""
"","6480","SCB DE – All Platforms: Try demo account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/all_platforms_page.spec.js","",""
"","6817","SCB EN – MT4, Create your account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","7143","CySEC FR – CFD Trading: Create your account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","7083","SCB EN – CFD Trading: Try demo","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","7570","SCB ZHT – MT4, Web Terminal","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","7088","SCA AR – MT4, Create account: Three Steps","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","6439","SCB RU – MT4, Create your account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","6565","CySEC DE – MT4, Create your account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","12220","SCB AR – MT4, Download For Mac","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","13142","SCB DE – CFD Trading: Sell","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","6735","CySEC PL – CFD Calculator: Sign up - How to start","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","6593","SCB EN – MT4, Download For Windows","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","8644","CySEC EN – Demo Trading: Verify QR code","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/demo_trading_page.spec.js","",""
"","6450","CySEC PL – CFD Trading: Try demo","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","9798","CySEC DE – Web Platform, Verify QR Code","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/web_platform_page.spec.js","",""
"","6603","CySEC NL – All Platforms: Create Account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/all_platforms_page.spec.js","",""
"","6994","ASIC EN – MT4, Create account: Three Steps","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","7061","CySEC DE – MT4, Create account: Three Steps","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","6492","CySEC FR – CFD Calculator: Sign up","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","6611","FCA EN – Web Platform, Create account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/web_platform_page.spec.js","",""
"","12372","SCA AR – CFD Trading: Sell","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","7544","SCB FR – Trading Page, Try demo account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/trading_page.spec.js","",""
"","7283","CySEC FR – All Platforms: Try demo account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/all_platforms_page.spec.js","",""
"","8692","CySEC EN – MT4, Download from App Store","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","12678","SCB AR – CFD Trading: Sell","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","6825","ASIC EN – MT4, Download For Windows","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","7312","FCA EN – CFD Calculator: Try demo","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","6987","SCB DE – CFD Calculator: Trade now","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","7789","ASIC EN – MT4: Create account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","6975","ASIC EN – MT4: Open account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","7693","SCB EN – Fraud Prevention: Create your account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/fraud_prevention_page.spec.js","",""
"","8283","CySEC EN – Mobile Apps, QR Code: Investmate","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mobile_apps.spec.js","",""
"","6623","CySEC IT – All Platforms: Try demo account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/all_platforms_page.spec.js","",""
"","8527","SCA EN – Trading View, Trading View Link","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/trading_view.spec.js","",""
"","6745","CySEC EN – CFD Calculator: Sign up - How to start","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","6964","SCA EN – CFD Calculator: Sign up - How to start","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","6751","SCB DE – Trading Page, Try demo account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/trading_page.spec.js","",""
"","7748","SCB RU – MT4, Web Terminal","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","13554","SCA AR – CFD Trading: Buy","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","7105","SCB FR – CFD Trading: Create Account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","6509","CySEC NL – MT4: Create account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","9010","SCB AR – MT4, Download from App Store","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","6948","SCA AR – CFD Trading: Create Account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","6837","SCB ZHT – CFD Calculator: Trade now","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","6909","SCB FR – MT4, Create account: Three Steps","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mt4_page.spec.js","",""
"","8226","CySEC DE – Fraud Prevention: Create your account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/fraud_prevention_page.spec.js","",""
"","11472","SCB DE – CFD Trading: Create Account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_trading_page.spec.js","",""
"","7360","SCB EN – All Platforms: Try demo account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/all_platforms_page.spec.js","",""
"","8572","SCA AR – Mobile Apps, QR Code: CFD trading app","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/mobile_apps.spec.js","",""
"","6883","SCB AR – CFD Calculator: Sign up","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/cfd_calculator_page.spec.js","",""
"","7271","CySEC DE – Demo Trading: Create your account","unauthorized","2026-02-15","passed","2026-02-15","","trading_page/demo_trading_page.spec.js","",""
