"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9122","CySEC RO – Main Page, ""Sign up- Why Capital""","authorized","2026-03-24","failed","2026-03-24","","main_page/main_page.spec.js","",""
"","14162","FCA EN – Main Page, ""Sell link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14437","CySEC EN – Main Page, ""Buy link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14047","CySEC PL – Main Page, ""Sign up- Why Capital""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","15506","FCA EN – Main Page, ""Sign up""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","20459","CySEC NL – Main Page, ""Sign up""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14239","CySEC RO – Main Page, ""Buy link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14039","SCA AR – Main Page, ""Sign up- Why Capital""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","15454","CySEC EN – Main Page, ""Try demo""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14128","CySEC RO – Main Page, ""Sell link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14475","SCA EN – Main Page, ""Buy link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14267","CySEC PL – Main Page, ""Sell link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14451","CySEC PL – Main Page, ""Try demo - For Learner""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14362","SCA AR – Main Page, ""Try demo - For Learner""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","13657","CySEC NL – Main Page, ""Create your account - Ready""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14442","CySEC EN – Main Page, ""Sign up""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","13908","SCA AR – Main Page, ""Sell link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14485","ASIC EN – Main Page, ""Try demo""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","13871","CySEC FR – Main Page, ""Sign up - For Learner""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14604","CySEC NL – Main Page, ""Buy link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14052","CySEC RO – Main Page, ""Try demo - For Learner""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","8351","CySEC DE – Main Page, ""Sign up- Why Capital""","authorized","2026-03-24","failed","2026-03-24","","main_page/main_page.spec.js","",""
"","13997","CySEC DE – Main Page, ""Sell link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14349","SCA EN – Main Page, ""Sign up - For Learner""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14099","CySEC PL – Main Page, ""Sign up""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14238","CySEC IT – Main Page, ""Sign up""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14046","CySEC DE – Main Page, ""Try demo""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","13895","CySEC FR – Main Page, ""Try demo - For Learner""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14292","CySEC PL – Main Page, ""Try demo""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14788","SCA EN – Main Page, ""Sell link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14458","SCA EN – Main Page, ""Sign up""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14416","SCA EN – Main Page, ""Sign up- Why Capital""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","13954","CySEC DE – Main Page, ""Try demo - For Learner""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14180","CySEC PL – Main Page, ""Buy link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","15035","CySEC PL – Main Page, ""Sign up - For Learner""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","14855","SCA AR – Main Page, ""Buy link""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","15913","CySEC FR – Main Page, ""Sign up""","authorized","2026-03-24","passed","2026-03-24","","main_page/main_page.spec.js","",""
"","8760","CySEC NL – Main Page, ""Sign up- Why Capital""","authorized","2026-03-24","failed","2026-03-24","","main_page/main_page.spec.js","",""
