"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6978","SCA EN – Contact us - un","chromium","2026-01-22","passed","2026-01-22","","about_page/contact_us.spec.js","",""
"","5176","SCB EN – Help - un","chromium","2026-01-22","passed","2026-01-22","","about_page/help.spec.js","",""
"","5575","SCB EN – Contact us - un","chromium","2026-01-22","passed","2026-01-22","","about_page/contact_us.spec.js","",""
"","5945","SCB RU – Contact us - un","chromium","2026-01-22","passed","2026-01-22","","about_page/contact_us.spec.js","",""
"","5414","CySEC IT – Help - un","chromium","2026-01-22","passed","2026-01-22","","about_page/help.spec.js","",""
"","6152","ASIC EN – Help - un","chromium","2026-01-22","passed","2026-01-22","","about_page/help.spec.js","",""
"","5946","SCB AR – Client vulnerability - un","chromium","2026-01-22","passed","2026-01-22","","about_page/client_vulnerability.spec.js","",""
"","6204","SCB DE – Why Capital Com?, ""Create your account"" - un","chromium","2026-01-22","passed","2026-01-22","","about_page/why_capital_com.spec.js","",""
"","5645","SCB AR – Contact us - un","chromium","2026-01-22","passed","2026-01-22","","about_page/contact_us.spec.js","",""
"","6923","SCB RU – Is Capital Com Safe? - un","chromium","2026-01-22","passed","2026-01-22","","about_page/is_capital_com_safe.spec.js","",""
"","6264","ASIC EN – Why Capital Com?, ""Create your account"" - un","chromium","2026-01-22","passed","2026-01-22","","about_page/why_capital_com.spec.js","",""
"","1031","CySEC IT – Why Capital Com?, ""Try demo account"" - un","chromium","2026-01-22","failed","2026-01-22","","about_page/why_capital_com.spec.js","",""
"","11384","FCA EN – Is Capital Com Safe? - un","chromium","2026-01-22","passed","2026-01-22","","about_page/is_capital_com_safe.spec.js","",""
"","6172","CySEC RO – Help - un","chromium","2026-01-22","passed","2026-01-22","","about_page/help.spec.js","",""
"","5724","SCB FR – Complaints - un","chromium","2026-01-22","passed","2026-01-22","","about_page/complaints.spec.js","",""
"","7006","CySEC NL – Contact us - un","chromium","2026-01-22","passed","2026-01-22","","about_page/contact_us.spec.js","",""
"","5939","ASIC EN – Is Capital Com Safe? - un","chromium","2026-01-22","passed","2026-01-22","","about_page/is_capital_com_safe.spec.js","",""
"","6026","CySEC PL – Client vulnerability - un","chromium","2026-01-22","passed","2026-01-22","","about_page/client_vulnerability.spec.js","",""
