"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6188","CySEC IT – Main Page, ""Sign up- Why Capital""","unregistered","2026-03-09","failed","2026-03-09","","main_page/main_page.spec.js","",""
"","6229","SCB EN – Main Page, ""Sign up- Why Capital""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11286","SCA AR – Main Page, ""Buy link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6025","CySEC NL – Main Page, ""Try demo""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6214","CySEC PL – Main Page, ""Sign up- Why Capital""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6304","CySEC DE – Main Page, ""Sign up- Why Capital""","unregistered","2026-03-09","failed","2026-03-09","","main_page/main_page.spec.js","",""
"","5664","CySEC RO – Main Page, ""Sign up - For Learner""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5677","CySEC NL – Main Page, ""Sign up - For Learner""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11394","SCB RU – Main Page, ""Buy link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11339","SCB EN – Main Page, ""Buy link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11490","CySEC FR – Main Page, ""Sell link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6279","FCA EN – Main Page, ""Sign up- Why Capital""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5837","SCB RU – Main Page, ""Try demo - For Learner""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6114","SCB AR – Main Page, ""Create your account - Ready""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11267","CySEC IT – Main Page, ""Sell link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11249","FCA EN – Main Page, ""Buy link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5990","ASIC EN – Main Page, ""Create your account - Ready""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6003","FCA EN – Main Page, ""Create your account - Ready""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11058","CySEC EN – Main Page, ""Buy link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5968","SCA EN – Main Page, ""Sign up""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5999","SCB FR – Main Page, ""Sign up - For Learner""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11435","SCA AR – Main Page, ""Sell link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5885","CySEC IT – Main Page, ""Create your account - Ready""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6275","SCB DE – Main Page, ""Sign up- Why Capital""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5989","CySEC RO – Main Page, ""Create your account - Ready""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11333","SCB EN – Main Page, ""Sell link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","6083","SCA EN – Main Page, ""Sign up - For Learner""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5813","SCB AR – Main Page, ""Try demo - For Learner""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5929","CySEC FR – Main Page, ""Sign up""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5683","CySEC RO – Main Page, ""Sign up""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11464","SCA EN – Main Page, ""Sell link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5799","CySEC FR – Main Page, ""Try demo - For Learner""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11336","CySEC EN – Main Page, ""Sell link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5743","SCB EN – Main Page, ""Create your account - Ready""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","11176","SCA EN – Main Page, ""Buy link""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
"","5926","CySEC PL – Main Page, ""Try demo""","unregistered","2026-03-09","passed","2026-03-09","","main_page/main_page.spec.js","",""
